headerId,index,timestamp,eventType,contentId,authorPersonId,authorSessionId,authorUserAgent,authorRegion,authorCountry,contentType,url,title,text,lang,total_events,soup,meta
1432,2508,1475616380,CONTENT SHARED,1233935898842140014,-1130272294246983140,3858287410798938499,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",SP,BR,HTML,http://anticast.com.br/2016/07/feitoporelas/feito-por-elas-01-agnieszka-holland/,Feito por Elas #01 Agnieszka Holland | AntiCast,,pt,15,Feito por Elas #01 Agnieszka Holland | AntiCast,
1433,2457,1475115195,CONTENT SHARED,-6761163882540291832,-6316613156648676087,-7287005820011719752,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",SP,BR,HTML,http://startupi.com.br/2016/09/banco-original-discute-tendencias-dos-servicos-financeiros-e-lanca-plataforma-para-desenvolvedores/,Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi,,pt,15,Banco Original discute tendências dos serviços financeiros e lança plataforma para desenvolvedores - Startupi,
1434,568,1461585042,CONTENT SHARED,515531013045220470,7392990465409599343,-905418377227775369,,,,HTML,http://autumnai.com/leaf/book/leaf.html,Leaf - Machine Learning for Hackers,,en,15,Leaf - Machine Learning for Hackers,
1435,725,1462242688,CONTENT SHARED,-7474372733748503487,-1032019229384696495,9206175271110320466,,,,HTML,http://www.businessinsider.com/interview-with-estonia-cio-taavi-kotka-2016-4,"Estonia wants to become a 'country as a service' and already has 10,000 virtual residents",,en,15,"Estonia wants to become a 'country as a service' and already has 10,000 virtual residents",
1436,1222,1464883264,CONTENT SHARED,-9064100704535292718,3891637997717104548,4240699853832706755,,,,HTML,https://cloudplatform.googleblog.com/2016/05/Stackdriver-Trace-for-App-Engine-is-GA-app-latency-has-nowhere-to-hide.html,Stackdriver Trace for App Engine is GA; app latency has nowhere to hide,,en,15,Stackdriver Trace for App Engine is GA; app latency has nowhere to hide,
1437,1226,1464889085,CONTENT SHARED,8685746777792503843,3891637997717104548,4240699853832706755,,,,HTML,https://cloudplatform.googleblog.com/2016/05/machine-learning-at-the-museum-this-week-on-Google-Cloud-Platform.html,Machine learning at the museum: this week on Google Cloud Platform,,en,15,Machine learning at the museum: this week on Google Cloud Platform,
1438,2544,1476127183,CONTENT SHARED,378386436485699053,3609194402293569455,3635552815842068801,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",SP,BR,HTML,https://endeavor.org.br/podcasts-lideranca-gestao/,5 Podcasts : Aprenda mais sobre gestão e liderança,,pt,15,5 Podcasts : Aprenda mais sobre gestão e liderança,
1439,1224,1464883538,CONTENT SHARED,-6566328419164841526,3891637997717104548,4240699853832706755,,,,HTML,https://cloudplatform.googleblog.com/2016/05/feeding-10-billion-people-with-cloud-computing-Land-O-Lakes-Inc-moves-to-Google-Cloud-Platform.html,"Feeding 10 billion people with cloud computing: Land O'Lakes, Inc. moves to Google Cloud Platform",,en,15,"Feeding 10 billion people with cloud computing: Land O'Lakes, Inc. moves to Google Cloud Platform",
1440,1633,1467603105,CONTENT SHARED,-2306089797938257253,-3203894957285229214,1887206186402623984,,,,HTML,http://produto.mercadolivre.com.br/MLB-776232978-sony-playstation-3-fat-160gb-_JM,"Sony Playstation 3 Fat 160gb - R$ 720,00",,pt,15,"Sony Playstation 3 Fat 160gb - R$ 720,00",
1441,1785,1468524573,CONTENT SHARED,8863288680270590286,1908339160857512799,-2007314847850284454,,,,HTML,https://nacoesunidas.org/mg-promove-ate-dia-15-conferencia-sobre-diversidade-sexual-e-cidadania-lgbt/,MG promove até dia 15 conferência sobre diversidade sexual e cidadania LGBT,,pt,15,MG promove até dia 15 conferência sobre diversidade sexual e cidadania LGBT,
1442,2727,1478691949,CONTENT SHARED,4717008760225392411,8420481937548705787,8623399879209252979,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",SP,BR,HTML,http://cio.com.br/tecnologia/2016/11/07/que-novas-oportunidades-poderemos-criar-com-blockchain/,Que novas oportunidades poderemos criar com Blockchain? - CIO,,pt,15,Que novas oportunidades poderemos criar com Blockchain? - CIO,
1443,3018,1485436905,CONTENT SHARED,8424505741986577894,-48161796606086482,8116865795629544599,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,HTML,https://www.linkedin.com/pulse/4-blockchain-macro-trends-where-place-your-bets-simon-taylor-,4 Blockchain Macro Trends: Where to Place Your Bets,,en,15,4 Blockchain Macro Trends: Where to Place Your Bets,
1444,591,1461661114,CONTENT SHARED,5659318589553771161,-1443636648652872475,-7247025038927211444,,,,HTML,https://www.untapt.com/blog/2016/04/25/neural-network-that-dreams-resumes/,A Neural Network that Dreams in Resumes - untapt blog,,en,15,A Neural Network that Dreams in Resumes - untapt blog,
1445,14,1459229160,CONTENT SHARED,-3367778232969996503,-1032019229384696495,3042342415047984532,,,,HTML,http://www.salon.com/2016/03/27/good_riddance_gig_economy_uber_ayn_rand_and_the_awesome_collapse_of_silicon_valleys_dream_of_destroying_your_job/,"Good riddance, gig economy: Uber, Ayn Rand and the awesome collapse of Silicon Valley's dream of destroying your job",,en,15,"Good riddance, gig economy: Uber, Ayn Rand and the awesome collapse of Silicon Valley's dream of destroying your job",
1446,1268,1465182797,CONTENT SHARED,2037560494723407153,3217014177234377440,8077668236750639768,,,,HTML,https://www.coursera.org/learn/running-design-sprints,[Free Course] Running Valuable Design Sprints - University of Virginia | Coursera,,en,15,[Free Course] Running Valuable Design Sprints - University of Virginia | Coursera,
1447,102,1459393651,CONTENT SHARED,-454649054276160610,-2525380383541287600,-7250107190098654804,,,,HTML,https://blogs.windows.com/windowsexperience/2016/03/30/the-future-of-pen-windows-ink/,The Future of Pen: Windows Ink,,en,15,The Future of Pen: Windows Ink,
1448,2841,1481113181,CONTENT SHARED,881166463209244600,-6067316262393890508,5867539930583671809,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36",SP,BR,HTML,http://www.sonhoseguro.com.br/2016/11/cnseg-anuncia-os-finalistas-da-6a-edicao-do-premio-antonio-carlos-de-almeida-braga-de-inovacao-em-seguros/,CNseg anuncia os finalistas da 6ª edição do Prêmio de Inovação em Seguros - Sonho Seguro,,pt,15,CNseg anuncia os finalistas da 6ª edição do Prêmio de Inovação em Seguros - Sonho Seguro,
1449,1258,1465046193,CONTENT SHARED,-927862226557602150,-2042597956641525807,-1282867252363762331,,,,HTML,http://revista.webmotors.com.br/lancamentos/novo-honda-civic-e-eleito-o-carro-mais-seguro-dos-eua/20161191113724_1?utm_source=outbrain&utm_medium=cpc,Novo Honda Civic é eleito o carro mais seguro dos EUA,,pt,15,Novo Honda Civic é eleito o carro mais seguro dos EUA,
1450,1127,1464356273,CONTENT SHARED,5431399346444238856,22763587941636338,1852354987960602857,,,,HTML,http://techcrunch.com/2016/05/26/intel-buys-computer-vision-startup-itseez-to-improve-navigation-in-self-driving-cars/,Intel buys computer vision startup Itseez to improve navigation in self-driving cars,,en,15,Intel buys computer vision startup Itseez to improve navigation in self-driving cars,
1451,1278,1465251873,CONTENT SHARED,-88303961787201909,2553895156129400476,-5116357167011902854,,,,HTML,https://www.infoq.com/br/presentations/refactoring-to-patterns-em-java-8,Refactoring to Patterns em Java 8,,pt,15,Refactoring to Patterns em Java 8,
1452,2716,1478283027,CONTENT SHARED,-3513353119850106583,3609194402293569455,-294660855455040962,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",SP,BR,HTML,http://startupi.com.br/2016/11/google-e-gft-firmam-parceria-para-testes-com-foco-em-blockchain/,Google e GFT firmam parceria para testes com foco em blockchain - Startupi,,pt,15,Google e GFT firmam parceria para testes com foco em blockchain - Startupi,
1453,1201,1464867860,CONTENT SHARED,5672978373195158195,3609194402293569455,6147896666617046192,,,,HTML,https://endeavor.org.br/gestao-pessoas-zappos/,Gestão de pessoas? Só se for com a Zappos | Endeavor Brasil,,pt,15,Gestão de pessoas? Só se for com a Zappos | Endeavor Brasil,
1454,1818,1468930583,CONTENT SHARED,8297658253225035519,-1836083230511905974,2654955442997989666,,,,HTML,http://android-developers.blogspot.com.br/2016/07/final-developer-preview.html,Final Developer Preview before Android 7.0 Nougat begins rolling out | Android Developers Blog,,en,15,Final Developer Preview before Android 7.0 Nougat begins rolling out | Android Developers Blog,
1455,2720,1478618033,CONTENT SHARED,-266262937631881148,3891637997717104548,1794946588429108409,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",SP,BR,HTML,https://www.acquia.com/blog/plan-media-management-drupal-8/08/11/2016/3299166?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+acquiacomblog+%28Acquia.com+Blog%29,A plan for media management in Drupal 8,,en,15,A plan for media management in Drupal 8,
1456,2721,1478622657,CONTENT SHARED,4904775878165401439,-4465926797008424436,-4234938118093547320,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",SP,BR,HTML,http://www.ministryoftesting.com/2015/09/my-approach-to-mobile-accessibility-testing/,My Approach to Mobile Accessibility Testing - Ministry of Testing,,en,15,My Approach to Mobile Accessibility Testing - Ministry of Testing,
1457,2485,1475257776,CONTENT SHARED,-7191607771634445823,-1443636648652872475,-3017099992833577541,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.82 Safari/537.36",SP,BR,HTML,https://research.googleblog.com/2016/09/introducing-open-images-dataset.html,Introducing the Open Images Dataset,,en,14,Introducing the Open Images Dataset,
1458,375,1460549629,CONTENT SHARED,-692972306229904743,4340306774493623681,6173407106018486716,,,,HTML,http://www.cnbc.com/2016/04/11/blockchain-wont-kill-banks-brock-pierce.html,Blockchain won't kill banks: Bitcoin pioneer,,en,14,Blockchain won't kill banks: Bitcoin pioneer,
1459,239,1459956341,CONTENT SHARED,-8587352636561360574,-1387464358334758758,5867256493951192822,,,,HTML,http://googlediscovery.com/2016/04/05/sons-de-animais-na-busca-do-google/,Sons de animais na busca do Google | Google Discovery,,pt,14,Sons de animais na busca do Google | Google Discovery,
1460,265,1460052508,CONTENT SHARED,-2252459228396350242,-7531858294361854119,6095793907508340293,,,,HTML,http://www.b9.com.br/64304/design/nova-marca-da-hp-foi-criada-e-rejeitada-5-anos-atras/,A nova marca da HP foi criada (e rejeitada) 5 anos atrás,,pt,14,A nova marca da HP foi criada (e rejeitada) 5 anos atrás,
1461,2497,1475522240,CONTENT SHARED,3715130189384008388,5660542693104786364,-372489257782082371,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",SP,BR,HTML,http://www.coindesk.com/jpmorgan-ethereum-blockchain-quorum/,JPMorgan is Quietly Developing a Private Ethereum Blockchain - CoinDesk,,en,14,JPMorgan is Quietly Developing a Private Ethereum Blockchain - CoinDesk,
1462,1795,1468545174,CONTENT SHARED,-2211174111335280246,-1616903969205976623,6439430300980685505,,,,HTML,http://www.mobiletime.com.br/28/06/2016/aeroporto-do-galeao-e-o-primeiro-da-america-latina-a-ter-app-com-navegacao-indoor/443402/news.aspx,MOBILE TIME - Aeroporto do Galeão é o primeiro da América Latina a ter app com navegação indoor,,pt,14,MOBILE TIME - Aeroporto do Galeão é o primeiro da América Latina a ter app com navegação indoor,
1463,384,1460557433,CONTENT SHARED,1507299850679912107,-6527231059484292598,-8391663214987069774,,,,HTML,http://www.datastax.com/nosql-databases/benchmarks-cassandra-vs-mongodb-vs-Hbase,NoSQL Performance Benchmarks,,en,14,NoSQL Performance Benchmarks,
1464,679,1461942914,CONTENT SHARED,-605114438206384896,-1032019229384696495,-8209678712555882262,,,,HTML,http://techcrunch.com/2016/04/29/a-sneak-peek-at-googles-upcoming-travel-app-trips/,"A sneak peek at Google's upcoming travel app, Trips",,en,14,"A sneak peek at Google's upcoming travel app, Trips",
1465,825,1462480427,CONTENT SHARED,1698483880714927645,-1443636648652872475,4236721063116312900,,,,HTML,http://www.theverge.com/2016/5/5/11599068/google-ai-engine-bot-romance-novels,"Google's AI engine is reading 2,865 romance novels to be more conversational",,en,14,"Google's AI engine is reading 2,865 romance novels to be more conversational",
1466,2966,1484589585,CONTENT SHARED,-6348943063155744346,3915038251784681624,2839973453847029371,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,HTML,https://econsultancy.com/blog/68696-digital-transformation-in-the-premier-league-southampton-fc-s-fan-first-strategy/,Digital transformation in the Premier League: Southampton FC's fan-first strategy,,en,14,Digital transformation in the Premier League: Southampton FC's fan-first strategy,
1467,1652,1467717954,CONTENT SHARED,2966083692047828770,-8424644554119645763,2638485379412047946,,,,HTML,http://craftsmanshipcounts.com/test-driven-development-by-example-validation-in-java/,Test Driven Development by Example: Validation in Java,,en,14,Test Driven Development by Example: Validation in Java,
1468,965,1463232743,CONTENT SHARED,7616911250531106641,-48161796606086482,7551850452509275059,,,,HTML,http://www.theguardian.com/money/2016/may/14/digital-app-only-banking-smartphone,The #digital upstarts offering app-only #banking for smartphone users #benchmark,,en,14,The #digital upstarts offering app-only #banking for smartphone users #benchmark,
1469,1655,1467724010,CONTENT SHARED,6614704926858202954,7645894863578715801,8090113322749616303,,,,HTML,http://www.baeldung.com/spring-rest-docs,Introduction to Spring REST Docs | Baeldung,,en,14,Introduction to Spring REST Docs | Baeldung,
1470,2361,1474047746,CONTENT SHARED,-782975839522191154,-1352064057049251194,-5573406438845115004,,,,HTML,http://idgnow.com.br/internet/2016/09/15/correios-lanca-servico-de-logistica-integrada-para-e-commerce/,Correios lança serviço de logística integrada para e-commerce - IDG Now!,,pt,14,Correios lança serviço de logística integrada para e-commerce - IDG Now!,
1471,1843,1469188014,CONTENT SHARED,5847540986736720765,-6037268165948401442,-9020247711647441830,,,,HTML,http://exame.abril.com.br/negocios/noticias/com-aposta-em-nuvem-sap-dribla-crise-e-cresce-na-america,"Focada em nuvem, SAP dribla crise e cresce na América Latina | EXAME.com",,pt,14,"Focada em nuvem, SAP dribla crise e cresce na América Latina | EXAME.com",
1472,1764,1468443242,CONTENT SHARED,6412479507689487223,-1443636648652872475,4741677006249982720,,,,HTML,http://www.zdnet.com/article/microsofts-new-online-certification-program-kicks-off-with-data-science-specialization/,Microsoft's new online certification program kicks off with data science specialization | ZDNet,,en,14,Microsoft's new online certification program kicks off with data science specialization | ZDNet,
1473,2390,1474471428,CONTENT SHARED,5036201777135800491,3609194402293569455,-7132303439693307831,,,,HTML,http://tutorialzine.com/2016/09/30-learning-resources-for-mastering-angular-2/,30 Learning Resources For Mastering Angular 2,,en,14,30 Learning Resources For Mastering Angular 2,
1474,798,1462418320,CONTENT SHARED,-9055044275358686874,-1032019229384696495,7289550715879661168,,,,HTML,http://googleappsupdates.blogspot.com/2016/05/accept-questions-from-your-audience.html,Accept questions from your audience when presenting in Google Slides,,en,14,Accept questions from your audience when presenting in Google Slides,
1475,706,1462151695,CONTENT SHARED,4575580212020245658,-48161796606086482,-8805106958178996338,,,,HTML,https://medium.com/chat-bots/conversational-banking-from-branches-to-bots-a2e0092f957a,Conversational Banking; from branches to bots. - Chatbots Magazine,,en,14,Conversational Banking; from branches to bots. - Chatbots Magazine,
1476,879,1462902153,CONTENT SHARED,-4049108709890217048,-1387464358334758758,7076717377893039302,,,,HTML,http://googleappsupdates.blogspot.com.br/2016/05/stay-focused-with-google-calendar-event.html,Stay focused with Google Calendar event notifications in your browser,,en,14,Stay focused with Google Calendar event notifications in your browser,
